what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508420304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508420463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453508436203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453508440434
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453508442199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508447424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508447592
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453508448152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453508453243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453508453644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508523108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508841486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1453508848556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508848562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508850376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508877597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508941542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508944308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508945220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453508945397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453508949774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509021332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509115904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509199705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509202576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509285409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453509292574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453509293754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509296777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509338023
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453509338202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1453509339142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509339156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509373961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453509378864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509386293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509387338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509388068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509388981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453509393896
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453509401225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453509468742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453509471810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509498515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509522499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509524052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509524192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453509543884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509551140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509577064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509581819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509583793
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1453509588135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1453509588985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453509596219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1453509602831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453509606735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453509607410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453509608751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453509609238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453509611017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509642636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509658581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509720893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509826335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1453509856974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453509880247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510099960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510109192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510179288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510212883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510220971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510248466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510299085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510300724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510306530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510308022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510308042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510310176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510346021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510356468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510393731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510409229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1453510448789
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1453510453531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453510453680
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1453510454947
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1453510456547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453510467762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453510468721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510489968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453510499160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510533492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510550649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510558440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510561244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510614548
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1453510629654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510629704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510633204
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453510651883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1453510652712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510652729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510739033
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453510767383
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1453510778332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510778338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510824618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510840014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453510841200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510841768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510873406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510879736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510880570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510893185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510897876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510899797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510900849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453510904273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510907433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510908096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453510915968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511026210
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453511026393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511030609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511041215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453511041348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511143206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511149536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511150984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453511156288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453511180360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1453511180520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453511180978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453511188334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511195232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511198895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511200034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511208800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511214575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511219923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511220933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511245862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511260471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511268933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511279508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511280697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1453511305723
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1453511305906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511307417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511310773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511312038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511322531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511346701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511349373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511352949
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1453511355315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511357543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511366669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511373478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453511374876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1453511376460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1453511379795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1453511380206
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453511384194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511384280
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1453511384829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511384849
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453511387679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511479046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511632825
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1453511632842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511673225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511674820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511677487
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1453511680946
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1453511681068
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1453511681337
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1453511681342
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1453511681342
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1453511682343
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1453511682343
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1453511682343
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1453511682343
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1453511682343
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1453511682343
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1453511682343
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1453511682343
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1453511682343
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1453511682343
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1453511682344
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1453511682344
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1453511682344
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1453511682344
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1453511682344
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1453511682344
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1453511682345
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1453511682345
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1453511682345
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1453511682345
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1453511682345
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1453511682345
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1453511682345
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1453511682345
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1453511682346
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1453511682346
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1453511682346
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1453511682346
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1453511682349
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1453511682349
stopped,bundle,com.altera.sbtgui.flash.plugin,12.1.1.243,"com.altera.sbtgui.flash.plugin",1453511682349
stopped,bundle,com.altera.sbtgui.gprof,12.1.1.243,"com.altera.sbtgui.gprof",1453511682349
stopped,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1453511682349
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1453511682358
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1453511682359
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1453511682360
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1453511682360
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1453511682361
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1453511682361
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1453511682361
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1453511682361
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1453511682361
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1453511682361
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1453511682388
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1453511682388
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1453511682388
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1453511682388
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1453511682388
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1453511682388
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1453511682388
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1453511682388
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1453511682388
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1453511682388
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1453511682388
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1453511682388
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1453511682388
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1453511682391
